wav_id,발화문,상황,1번 감정,1번 감정세기,2번 감정,2번 감정세기,3번 감정,3번 감정세기,4번 감정,4번감정세기,5번 감정,5번 감정세기,나이,성별
5ece5965c90a530ee56b5707,따로 살 수도 없는 게 보증금을 당장에 빼줄 수가 없어.,anger,Sadness,2,Sadness,1,Sadness,1,Angry,1,Fear,2,48,female
5ef7f5a7497740547350bccc,술 드시고 오시다가 집 앞 계단에서 넘어지셨대.,anger,Sadness,2,Sadness,1,Sadness,2,Angry,1,Angry,1,48,female
5ecc0d3e2880d70f28611ec3,퇴근한 지 얼마나 됐다고 회사에서 연락 또 왔어.,anger,Disgust,1,Angry,2,Angry,1,Angry,1,Angry,1,24,male
5ecb61017e21a10eee253474,우리 층 사람들이 다른 층에 다 가는 바람에 화장실에 사람이 몰렸어.,disgust,Neutral,0,Disgust,2,Sadness,2,Disgust,1,Disgust,1,48,female
5ef8c636497740547350bfd6,너의 말대로 밖에 나가서 산책을 하다보면 기분이 좀 나아질 것 같아.,sad,Neutral,0,Happiness,1,Happiness,1,Sadness,1,Sadness,1,46,female
5ef7491e497740547350bb6d,왜 그러겠어. 만만한 비정규직 여직원이니까 그렇지.,anger,Disgust,2,Angry,1,Sadness,2,Angry,1,Sadness,2,48,female
5eff23cb704f492ee1255207,"술을 많이 드시고 여기저기 다쳐와서 가족들이 걱정이 돼서 술 좀 적당히 마시라고 말을 했는데 우리 아빠는 말을 전혀 안 들어 계속 술을 많이 드셔.	",anger,Sadness,2,Angry,1,Sadness,1,Angry,1,Fear,1,46,female
5efd723f704f492ee1253b21,유기견 다큐멘터리를 봤는데 무책임한 사람들 때문에 정말 화가 나.,disgust,Angry,2,Angry,2,Angry,2,Angry,1,Angry,1,48,female
5efc949a704f492ee12537f9,맞아. 뭐를 하던 도움이 될 것 같아. 고마워 이모카야.,sad,Neutral,0,Happiness,1,Happiness,1,Sadness,1,Sadness,1,35,male
5efb0ecd8bbcd61f551d2c3f,아침부터 토를 봤더니 속이 너무 울렁거려서 따뜻한 물로 속 좀 달래야 할 거 같아.,disgust,Disgust,1,Disgust,2,Sadness,1,Disgust,1,Disgust,1,46,female
5f01ce2a704f492ee1256e4e,헤어진 지 이제 두 달 다 돼가 참 잊기 힘들어.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,2,48,female
5effdbb5704f492ee12559f9,이번이 마지막으로 생각했던 건데 다른 데 또 면접을 봐야지.,sad,Sadness,1,Sadness,2,Sadness,2,Sadness,1,Sadness,1,35,male
5f020b9db140144dfcfed690,저번에 얘기해서 조금 나아지는가 싶었는데 최근에 다시 안 치워.,anger,Angry,2,Angry,2,Angry,1,Angry,1,Angry,1,24,male
5f030e15b140144dfcfeddb0,장소를 옮겨야 될 거 같애. 아무리 마스크 쓰고 간다고 해도 영 찝찝해.,fear,Fear,2,Fear,1,Sadness,1,Fear,1,Fear,1,38,female
5f0472fbb140144dfcfeeff2,약속이 있어서 친구 기다리고 있는데 아직 안 왔어.,anger,Disgust,1,Angry,2,Angry,1,Angry,1,Angry,1,24,male
5ed7bd992880d70f28612782,"진행하고 있는 프로젝트의 진도가 잘 나가지 않아서 뭐든 일하고 싶은 마음이 사라졌어 아무 일도 하기 싫어졌어.	",sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5f06047bb140144dfcff01f5,컨디션이 괜찮은 날이 별로 없고 진행하고 있는 프로젝트가 잘 풀리지 않는 느낌이 들어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5f07bf25b140144dfcff0985,이 회사 들어올 때 너무 힘들게 들어왔잖아. 그래서 여기서 그만두고 나가기에는 내가 너무 최선을 다 안 하는 것 같애. 그래서 좀 버텨보려고.,anger,Neutral,0,Angry,1,Sadness,2,Angry,1,Fear,2,48,female
5f052884b140144dfcfef76b,아무 것도 안 하면 내가 더 힘들더라고. 취미를 한번 가져볼게.,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,2,48,female
5f08fc48b140144dfcff175a,너무 지저분해. 청소에 대한 개념이 없어. ,anger,Disgust,1,Angry,2,Angry,1,Angry,1,Angry,2,38,female
5f09fd9cb140144dfcff1fa2,"기획안을 다시 써야 해서 오래 쉬지는 못 해.	",sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Fear,1,21,male
5f0ad0c0b140144dfcff22ea,가끔씩 산책도 하고 강아지랑 나가 볼게.,sad,Neutral,0,Sadness,1,Happiness,1,Sadness,1,Sadness,1,35,male
5f0ba620b140144dfcff28ee,고등학교 동창인데 같은 반 된 적 한 번 있었어.,anger,Neutral,0,Angry,1,Sadness,1,Angry,1,Sadness,2,38,female
5f0c796ab140144dfcff2f6f,덥고 짜증나 죽겠는데 얘는 연락도 안 받아! ,anger,Disgust,2,Angry,2,Angry,2,Angry,1,Angry,2,48,female
5f0d97afb140144dfcff3842,아직 너무 생각나고 힘들어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,35,male
5f0fa5a6b140144dfcff472c,만날 때마다 항상 늦는 친구야.,anger,Disgust,1,Angry,2,Sadness,1,Angry,1,Angry,2,38,female
5f107ea1b140144dfcff50fe,취미생활을 가져보면 나의 우울한 마음이 조금이나마 사라질 수 있을까?,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5ee1e7a379bf120ed2b81ba2,어쩌다보니까 그렇게 됐네?,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Sadness,1,27,female
5ed846012880d70f286127c6,해피가 어제 세상을 떠났어.,sad,Sadness,2,Sadness,2,Sadness,1,Sadness,1,Sadness,1,35,female
5ed6eba279bf120ed2b81654,"으, 드러운 걸 봤어. 누가 화장실에 토해놓고 치우지를 않았어!",disgust,Disgust,1,Disgust,2,Disgust,2,Disgust,1,Disgust,2,48,female
5ed521e979bf120ed2b814a2,예쁜 강아지들을 키우다가 자기들이 힘드니까 길거리에 버려지고 있어. 너무 안쓰럽지.,disgust,Disgust,2,Angry,2,Sadness,1,Sadness,1,Sadness,2,46,female
5ed605a97e21a10eee253b78,예전부터 약속한 거라서.,fear,Neutral,0,Neutral,0,Sadness,1,Fear,1,Fear,1,26,male
5ed4842ec90a530ee56b5a7b,한 시간 넘게 기다리다 보니까 화가 나기도 하고 걱정이 되기도 해서 친구한테 전화를 했는데 전화를 안 받아.,anger,Disgust,1,Angry,2,Angry,1,Angry,1,Angry,1,46,female
5ed3445d1dcf350eeded4b03,하루 종일 앉아서 하는 일이니까 허리가 아픈 걸거야. 무리가 오는 건 당연하지.,sad,Disgust,2,Sadness,1,Sadness,2,Sadness,1,Sadness,2,48,female
5ed07b259aa8ea0eec53f071,내가 계약직이라서 그런 것 같아. 어쩌겠어.,anger,Sadness,2,Angry,1,Sadness,2,Sadness,1,Sadness,1,48,female
5ecfaa2b79bf120ed2b81149,술 드시고 오실 때마다 가족끼리 모여서 의논도 해보고 아빠랑 얘기도 해봤지. 하지만 변하는 건 하나도 없어!,anger,Neutral,0,Angry,1,Sadness,2,Angry,1,Fear,2,48,female
5ebf661b7bef803b4851e094,모르겠어. 요즘 프로젝트도 잘 안 되고 그냥 우울해.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,24,male
5ece596c9aa8ea0eec53ef3d,나 약속이 있는데 그대로 가도 될까?,fear,Fear,1,Fear,1,Sadness,1,Fear,1,Fear,1,46,female
5ef7f5bd497740547350bccd,지금은 괜찮으셔. 하지만 병원에 입원해서 며칠간 치료받으셔야 한대.,anger,Neutral,0,Sadness,1,Sadness,2,Sadness,1,Fear,1,48,female
5ecc0d5479bf120ed2b80eff,그러게. 정말로 그만두고 싶어.,anger,Disgust,1,Angry,2,Angry,1,Angry,1,Sadness,1,24,male
5ecb6120c90a530ee56b5546,"어쩜 자기가 토 해놓은걸 치우지도 않고 도망갔는지 모르겠어 매너가 정말 꽝이야.	",disgust,Disgust,2,Disgust,2,Angry,2,Angry,1,Angry,2,48,female
5ef95aa0bed0201b73513c5b,나 결국 헤어졌어.,sad,Sadness,2,Sadness,2,Sadness,2,Sadness,1,Sadness,2,48,female
5ef74938497740547350bb6e,버티지 않으면 어떡할거야. 내가 이 회사 들어오려고 얼마나 노력했는데. 난 참을거야.,anger,Sadness,2,Sadness,2,Sadness,2,Angry,1,Fear,2,48,female
5eff3ca9704f492ee1255343,지금 막 퇴근하고 들어왔는데 회사에서 또 전화왔어.,anger,Disgust,1,Angry,2,Angry,1,Angry,1,Angry,1,46,female
5efd7256704f492ee1253b24,경기도에 있는 유기견 보호센터를 촬영했더라고. 그곳에 있는 아이들의 상처 받은 눈빛이 아직도 기억이 나.,disgust,Sadness,2,Angry,2,Sadness,2,Sadness,1,Sadness,2,48,female
5efc94e8704f492ee1253800,강아지들을 기르다가 유기해버리는 다큐멘터리였어.,disgust,Neutral,0,Angry,2,Sadness,1,Angry,1,Sadness,1,35,male
5efb0ee78bbcd61f551d2c40,화장실에 토 때문에 볼일을 볼 수가 없으니까 관리하시는 분한테 가서 화장실 청소 좀 해달라고 부탁해야 할 것 같아.,disgust,Neutral,0,Disgust,2,Sadness,1,Disgust,1,Fear,1,46,female
5effdbcc704f492ee12559fa,면접이 어렵진 않은데 너무 긴장했나봐.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,35,male
5f020bb6b140144dfcfed691,응. 청소 말고는 웬만해선 다 맞아.,anger,Neutral,0,Angry,2,Sadness,1,Angry,1,Fear,1,24,male
5f030e32b140144dfcfeddb1,"응, 다시 전화해서 물어봐야겠다.	",fear,Neutral,0,Neutral,0,Sadness,1,Fear,1,Fear,1,38,female
5f04731db140144dfcfeeff4,"그러게나 말이야 벌써 기다린지 1시간째야.	",anger,Disgust,1,Angry,2,Angry,1,Angry,1,Angry,1,24,male
5ed7be1479bf120ed2b817a3,취미 시간을 가져보면 나의 우울한 마음과 무기력증이 사라질 수 있을까?,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5f0604b9b140144dfcff01f7,내가 하고있는 일에 진도가 잘 나가지지 않아서 일하고 싶은 마음이 다 사라졌어. 무기력한 날이 점점 늘어가고 있어. 나 어떻게 해야할까?,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5f07bf4cb140144dfcff098c,다들 자기 일 아니니까 나 몰라라 하는 것 같아.,anger,Angry,1,Sadness,1,Sadness,2,Sadness,1,Sadness,2,48,female
5f0528eeb140144dfcfef771,룸메이트와 너무 자주 싸우고 있어.,anger,Sadness,2,Angry,2,Sadness,2,Angry,1,Fear,2,48,female
5f08fc5cb140144dfcff175b,저번에 대판했거든. 그리고 좀 나아지는가 싶더니 다시 원래 상태로 돌아갔어!,anger,Angry,1,Angry,2,Angry,1,Angry,1,Angry,1,38,female
5f09fdf9b140144dfcff1fa6,해피가 어제 세상을 떠났어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,21,male
5f0ad0eeb140144dfcff22ed,약속이 있어서 친구 기다리는데 아직 안 왔어.,anger,Angry,1,Angry,2,Angry,1,Angry,1,Angry,1,35,male
5f0ba634b140144dfcff28ef,몇 번 더 지켜보고 안 되겠다 싶음 따로 살아야지.,anger,Neutral,0,Angry,1,Sadness,1,Angry,1,Angry,1,38,female
5f0c796ab140144dfcff2f6e,다른 회사도 준비를 하고 있었는데 준비를 많이 못해서 다음주에 있는 시험을 어떻게 볼지 걱정이야.,sad,Sadness,2,Sadness,2,Sadness,1,Sadness,1,Fear,1,46,female
5f0d97d5b140144dfcff3847,룸메랑 너무 자주 싸우게 돼. ,anger,Angry,1,Angry,2,Sadness,1,Angry,1,Sadness,2,35,male
5f0fa5b8b140144dfcff472f,몇 번 이야기 했지. 그런데 오늘은 정말 심해.,anger,Angry,1,Angry,2,Angry,1,Angry,1,Angry,2,38,female
5f107ebbb140144dfcff5105,요새 마음이 너무 우울해서 집안에만 있었는데 오늘은 산책을 하면서 우울한 마음을 떨쳐버려야겠어.,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5ed9793b9aa8ea0eec53f7f1,유기견 다큐멘터리를 봤는데 무책임한 사람들 때문에 너무 화가 나.,disgust,Sadness,2,Sadness,2,Angry,1,Angry,1,Angry,1,48,female
5ed84614c90a530ee56b5e73,응. 어제 갑자기 병원에 가서 그렇게 되었네.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,35,female
5ed6ebbc2880d70f2861262f,아무도 치우질 않아. 그대로 있어.,disgust,Angry,1,Disgust,2,Angry,2,Disgust,1,Disgust,2,48,female
5ed5223a9aa8ea0eec53f3ac,너무 열악하지. 버려진 강아지들은 너무 많고. 그렇게 하는 생활시설은 별로 없고. 너무 힘든 상황이지.,disgust,Sadness,1,Angry,2,Sadness,1,Sadness,1,Sadness,2,46,female
5ed4844ec90a530ee56b5a7c,"고등학교 때부터 알던 친구인데 이 친구는 약속을 할 때마다 매번 늦게 와 그래서 너무 속상해.	",anger,Sadness,1,Angry,1,Sadness,1,Angry,1,Angry,1,46,female
5ed3447a7e21a10eee2538e8,"친구가 갔다왔는데 허리디스크라고 했대 그리고 주사를 놔줬는데 그 고통이 이루 말할 수가 없었대.	",sad,Fear,1,Sadness,1,Sadness,1,Fear,1,Fear,1,48,female
5ed126599aa8ea0eec53f0f7,나 면접에 또 떨어졌어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,46,female
5ed07b3b79bf120ed2b8117d,내가 얼마나 힘들게 들어온 회사인데 이렇게 그만두고 싶진 않아.,anger,Sadness,2,Angry,1,Sadness,2,Sadness,1,Sadness,1,48,female
5ecfaa8d79bf120ed2b8114a,"퇴근한 지 얼마나 됐다고, 회사에서 또 연락이 왔어.",anger,Disgust,2,Angry,2,Angry,2,Angry,1,Angry,2,48,female
5ebf66498849ac3aacea5845,"그런가 요즘 괜히 기운도 없고 무기력 하기는 해.	",sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,24,male
5ecddbbc1dcf350eeded47af,나 내일 약속 있는데 내일 가도 될까?,fear,Fear,1,Fear,1,Sadness,2,Fear,1,Fear,1,29,female
5ece5a2b2880d70f28612024,요새 감염병이 여기저기 확산되고 있는데 약속 장소가 감염병 확진자가 확인된 강남 지역이야. 그래서 걱정돼.,fear,Fear,1,Fear,1,Sadness,1,Fear,1,Fear,1,46,female
5ef7f5d6497740547350bcce,"평소에 술을 많이 드신 해 그리고 그럴 때마다 사건 사고는 끊이질 않으셨어.	",anger,Neutral,0,Sadness,1,Sadness,2,Angry,1,Fear,1,48,female
5ecc0d6779bf120ed2b80f00,이직 정말 생각 많이 했는데 요즘 취업이 어렵다보니까 고민도 돼.,anger,Neutral,0,Angry,1,Sadness,1,Sadness,1,Fear,1,24,male
5ef95aafbed0201b73513c5c,그 사람이 권태기가 왔다고 잠깐 시간을 갖자고 하더라고. 그러더니 끝내 헤어지자고 하는거야.,sad,Sadness,2,Sadness,2,Sadness,2,Sadness,1,Sadness,2,48,female
5ef74965497740547350bb73,비정규직은 나 하나뿐이야. 나를 이해할 사람은 전혀 없어.,anger,Sadness,2,Sadness,1,Sadness,2,Sadness,1,Sadness,2,48,female
5eff3cd1704f492ee1255346,"과장님한테 전화와서 새로운 업무를 또 주겠다고 하더라고.	",anger,Neutral,0,Angry,2,Angry,1,Angry,1,Angry,1,46,female
5efd7278704f492ee1253b25,코로나 영향 탓에 작년보다 세 배는 늘어났대.,disgust,Sadness,1,Angry,1,Sadness,1,Angry,1,Sadness,2,48,female
5efc952f704f492ee1253808,"너무 힘들어 못 하겠어.	",anger,Sadness,1,Angry,1,Sadness,1,Sadness,1,Sadness,1,30,female
5efb0f218bbcd61f551d2c45,괜히 매일 우울한 기분이 들어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,2,46,female
5f01cea985d69b4d5a38caa9,오늘이 발표이야. 전화가 안 와서 알아봤더니 내 이름이 없더라고.,sad,Sadness,2,Sadness,2,Sadness,2,Sadness,1,Sadness,2,48,female
5effdbe1704f492ee12559fb,밥도 생각이 없어. 기운이 너무 없어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,35,male
5f020bcab140144dfcfed694,모르겠어. 이번에도 안 나아지면 따로 살아야지.,anger,Disgust,1,Angry,1,Sadness,1,Angry,1,Angry,1,24,male
5f031f2eb140144dfcfede47,나 결국 헤어졌어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,35,male
5f047337b140144dfcfeeff5,아니. 연락도 안 받아서 더 화나.,anger,Disgust,1,Angry,2,Angry,1,Angry,1,Angry,1,24,male
5ed7be717e21a10eee253d5e,가끔씩 산책을 하면 기분 전환이 되니까 나의 우울한 마음도 사라질 수 있을 거 같아.,sad,Neutral,0,Happiness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5f0604deb140144dfcff01f8,너의 조언대로 취미 시간을 가져보면 내 우울한 마음이 조금이나마 사라질 수 있겠지?,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5f052901b140144dfcfef772,같이 협상해서 청소 시간을 정해놨거든. 근데 그때마다 약속 있다고 나가버리고 있어.,anger,Disgust,1,Angry,2,Angry,1,Angry,1,Angry,1,48,female
5f08fc78b140144dfcff175c,고등학교 동창인데 그렇게 친한 사이는 아니었거든.,anger,Neutral,0,Angry,1,Sadness,1,Angry,1,Neutral,0,38,female
5f09fe27b140144dfcff1fa8,"갑자기 의식을 잃어서 응급실에 데리고 갔는데, 좀 나아지다가 갑자기 세상을 떠났어.",sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,21,male
5f0ad128b140144dfcff22ef,"연락을 해 봤는데 전화도 안 받아.	",anger,Angry,1,Angry,2,Angry,1,Angry,1,Angry,1,35,male
5f0ba67bb140144dfcff28f5,아휴. 면접에서 또 떨어졌어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,38,female
5f0c797cb140144dfcff2f70,처음부터 이러진 않았어. 하지만 최근에 조금씩 늦기 시작하더라고.,anger,Disgust,2,Angry,1,Sadness,2,Angry,1,Angry,1,48,female
5f0d97e4b140144dfcff384a,걔가 너무 청소를 안 하고 집을 더럽게 해.,anger,Angry,1,Angry,2,Sadness,1,Angry,1,Angry,1,35,male
5f10806fb140144dfcff515d,"해피가 어제 세상을 떠났어.	",sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,46,female
5ed979582880d70f286128c3,버려지는 유기견들의 생활을 다룬 다큐멘터리였어.,disgust,Sadness,1,Sadness,2,Sadness,1,Angry,1,Sadness,2,48,female
5ed8462b9aa8ea0eec53f6f3,"엄마가 너무 힘들어 해.	",sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,35,female
5ed6ebed2880d70f28612630,다른 층에 사람들이 너무 많이 줄 서 있어. 우리 층 사람들이 아무래도 간 거 같애.,disgust,Fear,1,Disgust,1,Angry,1,Disgust,1,Angry,1,48,female
5ed524bc2880d70f28612479,나는 괜찮았는데 친구가 많이 다쳤어.,fear,Surprise,2,Sadness,1,Sadness,1,Sadness,1,Fear,1,46,female
5ed484fbc90a530ee56b5a80,"우리 강아지 해피가 세상을 떠났어.	",sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,46,female
5ed344992880d70f286122e5,나도 알아. 하지만 정말 바빠. 시간을 낼 수가 없어.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,48,female
5ed126a8c90a530ee56b58a2,면접에 또 떨어져서 너무 답답해서 공원을 걷고 있어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5ed07b792880d70f2861213f,다들 계약직 여직원한텐 관심이 없어.,anger,Sadness,2,Angry,1,Sadness,2,Sadness,1,Sadness,1,48,female
5ed120e97e21a10eee2537cf,나 결국 헤어졌어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,46,female
5ecfaaacc90a530ee56b57db,회사는 내가 계약직이라고 얕잡아 보는 것 같아. 어렵게 들어갔으니 버텨야 되겠지!,anger,Disgust,2,Angry,1,Angry,1,Angry,1,Angry,2,48,female
5ebf6677f2fe7a3b1d54523d,그래야겠어. 이번 프로젝트 끝나면 나도 취미생활 좀 하려고.,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Neutral,0,24,male
5ecddbd27e21a10eee253574,"강남에서 친구를 만나기로 했는데, 요즘 바이러스가 너무 심해서 너무 걱정되더라고. 흠. 어쩌지?",fear,Fear,1,Fear,1,Sadness,1,Fear,1,Fear,1,29,female
5ece5ae77e21a10eee253616,약속 장소를 옮겨보는 것도 좋은 방법 같아. 그런데 친구한테 물어봐야 할 거 같아.,fear,Neutral,0,Fear,1,Sadness,1,Fear,1,Fear,1,46,female
5ef7f5ed497740547350bccf,술 드시고 오실 때마다 매번 엄마가 붙잡고 얘기는 했지. 그 때 뿐이야.,anger,Sadness,2,Angry,1,Sadness,2,Angry,1,Angry,1,48,female
5ecc0d831dcf350eeded46c7,"아니 털어놓을 사람이 없어서 더 힘든 것 같아.	",anger,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,1,24,male
5ecbad9b7e21a10eee253479,친구가 아직도 안왔어.,anger,Disgust,1,Angry,2,Angry,1,Angry,1,Angry,1,38,female
5ef95acbbed0201b73513c5d,3년 정도 만났어. 정말 행복한 시간이었거든.,sad,Neutral,0,Sadness,1,Sadness,2,Sadness,1,Sadness,2,48,female
5ef7497f497740547350bb74,"알았어 지금처럼 힘든 일 있으면 꼭 얘기 할게 나도 정말 고마워.	",anger,Neutral,0,Happiness,1,Sadness,1,Sadness,1,Sadness,2,48,female
5eff3d00704f492ee125534a,"요새 일이 너무 많아서 매일 야근하는 것도 힘든데 거기에다 또 새로운 업무를 준다니까 나도 버티기 힘들 거 같아.	",anger,Sadness,2,Angry,2,Angry,1,Angry,1,Angry,1,46,female
5efd728f704f492ee1253b26,정부 보조금이랑 사람들의 기부금으로 운영이 되고 있대. 지금은 그것도 안 들어와서 힘들어지고 있대.,disgust,Sadness,1,Angry,1,Sadness,1,Sadness,1,Sadness,2,48,female
5efc9533704f492ee1253809,맞아. 병 들고 약해지면 버리는 것 같애.,disgust,Sadness,1,Angry,1,Sadness,1,Sadness,1,Sadness,1,35,male
5efb0f488bbcd61f551d2c47,"컨디션이 좋은 날이 별로 없고 진행하고 있는 프로젝트가 잘 풀리지 않아서 우울해.	",sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5f01cecd10dbee4d2f789ae3,"이 회사 들어가려고 정말 많이 준비했거든 이젠 더 이상 준비할 회사도 없어.	",sad,Sadness,2,Sadness,2,Sadness,2,Sadness,1,Sadness,2,48,female
5effdcbf704f492ee1255a08,해피가 어제 세상을 떠났어.,sad,Sadness,2,Sadness,2,Sadness,1,Sadness,1,Sadness,1,35,male
5f020cd8b140144dfcfed6a3,괜히 매일 우울한 기분이야.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,24,male
5f031f50b140144dfcfede4d,"권태기가 왔다고 시간을 갖자고 해놓고 헤어지재.	",sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,2,35,male
5f0473a4b140144dfcfeeff8,아니. 아직 진지하게 얘기해본 적은 없어.,anger,Neutral,0,Angry,1,Sadness,1,Angry,1,Angry,1,24,male
5ed83b511dcf350eeded4fab,친구랑 약속 있어서 나왔는데 이 친구가 아직도 안오고 있어.,anger,Angry,1,Angry,2,Angry,2,Angry,1,Angry,2,48,female
5f0604fbb140144dfcff01f9,산책이 우울한 마음을 가라앉히는 데 좋다고 하니까 오늘은 오랜만에 산책 좀 해야겠어!,sad,Neutral,0,Happiness,1,Happiness,1,Sadness,1,Sadness,1,46,female
5f052933b140144dfcfef775,이미 화는 내봤어. 다음부터 안 그런다고 하고 또 그렇게 나가고 있어.,anger,Sadness,1,Angry,1,Angry,1,Angry,1,Angry,1,48,female
5f08fc8cb140144dfcff175d,계약기간이 아직 몇 달 더 남아서 참고 살아야 해.,anger,Angry,1,Sadness,1,Sadness,1,Angry,1,Fear,2,38,female
5f0a0404b140144dfcff1fbf,이제 내가 더 이상 좋지 않대. 그만 만나재.,sad,Sadness,1,Sadness,1,Sadness,2,Sadness,1,Sadness,2,24,male
5f0ad156b140144dfcff22f1,정말 자주 그래서 짜증나.,anger,Angry,1,Angry,2,Angry,1,Angry,1,Angry,1,35,male
5f0ba68fb140144dfcff28f6,인터넷에 명단 떴더라구.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,2,38,female
5f0c7987b140144dfcff2f71,"부모님께서 기대를 하셨는데, 떨어진 걸 아시면 너무 실망할 것 같아서 말씀을 못 드렸어.",sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Fear,2,46,female
5f0d97f6b140144dfcff384d,화를 내도 금방 다시 돌아와.,anger,Angry,1,Angry,1,Angry,1,Angry,1,Angry,1,35,male
5f0fa5f7b140144dfcff4735,술 먹고 계단에서 굴렀어.,anger,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,2,38,female
5f108080b140144dfcff5162,그저께 저녁에 갑자기 의식을 잃어서 동물 병원 응급실로 데려갔어. 치료를 받으면서 좀 나아지는 것 같았는데 결국에 하늘 나라로 갔어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,46,female
5ed9797b1dcf350eeded50b8,작년보다 5배는 더 늘어나는 것 같대 최근 들어 더 늘어나고 있고.,disgust,Fear,1,Sadness,1,Sadness,1,Angry,1,Sadness,2,48,female
5ed8463e79bf120ed2b817d9,응. 장례하고 오는 길이야.,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,1,35,female
5ed6ec099aa8ea0eec53f54a,물 마시면 화장실 갈까봐서 참고 있어!,disgust,Fear,1,Disgust,1,Sadness,1,Angry,1,Fear,1,48,female
5ed524d61dcf350eeded4ca3,조금은 무섭긴 하지만 그래도 나는 괜찮은데 친구가 많이 놀란 것 같아.,fear,Fear,2,Fear,2,Sadness,1,Sadness,1,Fear,1,46,female
5ed606027e21a10eee253b79,괜히 매일 우울한 기분이야.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,26,male
5ed488992880d70f286123be,친구가 조금 다친거 말고는 괜찮은 것 같아!,fear,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Fear,1,35,female
5ed344af79bf120ed2b812ff,스트레칭은 매 시간마다 하고 있어. 그거 땜에 좀 나아진 것 같기도 해.,sad,Neutral,0,Neutral,0,Sadness,1,Sadness,1,Neutral,0,48,female
5ed126f679bf120ed2b81209,"다른 회사 시험 볼 준비를 해야하는데, 다섯 번이나 떨어지고 나니까 자신이 없어.",sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,46,female
5ed07b927e21a10eee253745,고마워. 얘기라도 들어줘서.,anger,Neutral,0,Happiness,1,Sadness,2,Sadness,1,Sadness,2,48,female
5ed122267e21a10eee2537d3,삼년 동안 사귀면서 한 번도 싸운 적이 없었고 서로 마음이 너무 잘 맞아서 헤어질지 몰랐어.,sad,Neutral,0,Sadness,1,Sadness,1,Sadness,1,Sadness,1,46,female
5ecfaad39aa8ea0eec53f042,이직을 생각하기엔 내가 지금까지 해온 게 아까워.,anger,Sadness,2,Angry,1,Sadness,2,Sadness,1,Fear,2,48,female
5ebf66a0c38c123b9ec6dece,그러게. 집 앞에 산책길 있는데 거기라도 좀 걸어야겠어.,sad,Neutral,0,Happiness,1,Sadness,1,Sadness,1,Neutral,0,24,male
